ต. หนองแปน อ. มัญจาคีรี จ. ขอนแก่น,"T. Nong Paen, A. Mancha Khiri, Changwat Khon Kaen",อ. มัญจาคีรี,T. Mancha Khiri,16.178,102.629,จ. ขอนแก่น,Changwat Khon Kaen,ต. หนองแปน,A. Nong Paen
ต. ซากอ อ. ศรีสาคร จ. นราธิวาส,"T. Sako, A. Si Sakhon, Changwat Narathiwat",อ. ศรีสาคร,T. Si Sakhon,6.23,101.522,จ. นราธิวาส,Changwat Narathiwat,ต. ซากอ,A. Sako
ต. หนองเหล็ก อ. ศีขรภูมิ จ. สุรินทร์,"T. Nong Lek, A. Sikhoraphum, Changwat Surin",อ. ศีขรภูมิ,T. Sikhoraphum,14.812,103.722,จ. สุรินทร์,Changwat Surin,ต. หนองเหล็ก,A. Nong Lek
ต. วังเย็น อ. แปลงยาว จ. ฉะเชิงเทรา,"T. Wang Yen, A. Plaeng Yao, Changwat Chachoengsao",อ. แปลงยาว,T. Plaeng Yao,13.536,101.334,จ. ฉะเชิงเทรา,Changwat Chachoengsao,ต. วังเย็น,A. Wang Yen
ต. ไผ่ล้อม อ. ลับแล จ. อุตรดิตถ์,"T. Phai Lom, A. Laplae, Changwat Uttaradit",อ. ลับแล,T. Laplae,17.529,100.035,จ. อุตรดิตถ์,Changwat Uttaradit,ต. ไผ่ล้อม,A. Phai Lom
ต. โคกล่าม อ. ลำปลายมาศ จ. บุรีรัมย์,"T. Khok Lam, A. Lam Plai Mat, Changwat Buriram",อ. ลำปลายมาศ,T. Lam Plai Mat,15.114,102.839,จ. บุรีรัมย์,Changwat Buriram,ต. โคกล่าม,A. Khok Lam
ต. โคกสำราญ อ. บ้านแฮด จ. ขอนแก่น,"T. Khok Samran, A. Ban Haet, Changwat Khon Kaen",อ. บ้านแฮด,T. Ban Haet,16.19,102.71,จ. ขอนแก่น,Changwat Khon Kaen,ต. โคกสำราญ,A. Khok Samran
ต. จานใหญ่ อ. กันทรลักษ์ จ. ศรีสะเกษ,"T. Chan Yai, A. Kantharalak, Changwat Sisaket",อ. กันทรลักษ์,T. Kantharalak,14.724,104.655,จ. ศรีสะเกษ,Changwat Sisaket,ต. จานใหญ่,A. Chan Yai
ต. มะรือโบออก อ. เจาะไอร้อง จ. นราธิวาส,"T. Maruebo Ok, A. Cho-airong, Changwat Narathiwat",อ. เจาะไอร้อง,T. Cho-airong,6.249,101.875,จ. นราธิวาส,Changwat Narathiwat,ต. มะรือโบออก,A. Maruebo Ok
ต. โนนสุวรรณ อ. โนนสุวรรณ จ. บุรีรัมย์,"T. Non Suwan, A. Non Suwan, Changwat Buriram",อ. โนนสุวรรณ,T. Non Suwan,14.538,102.604,จ. บุรีรัมย์,Changwat Buriram,ต. โนนสุวรรณ,A. Non Suwan
ต. นิคมสร้างตนเอง อ. พิมาย จ. นครราชสีมา,"T. Nikhom Sang Ton Eng, A. Phimai, Changwat Nakhon Ratchasima",อ. พิมาย,T. Phimai,15.128,102.49,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. นิคมสร้างตนเอง,A. Nikhom Sang Ton Eng
ต. บ้านม่วง อ. สังคม จ. หนองคาย,"T. Ban Muang, A. Sangkhom, Changwat Nong Khai",อ. สังคม,T. Sangkhom,18.181,102.128,จ. หนองคาย,Changwat Nong Khai,ต. บ้านม่วง,A. Ban Muang
ต. โคกสะอาด อ. ศรีเทพ จ. เพชรบูรณ์,"T. Khok Sa-at, A. Si Thep, Changwat Phetchabun",อ. ศรีเทพ,T. Si Thep,15.477,100.971,จ. เพชรบูรณ์,Changwat Phetchabun,ต. โคกสะอาด,A. Khok Sa-at
ต. แตล อ. ศีขรภูมิ จ. สุรินทร์,"T. Taen, A. Sikhoraphum, Changwat Surin",อ. ศีขรภูมิ,T. Sikhoraphum,15.029,103.71,จ. สุรินทร์,Changwat Surin,ต. แตล,A. Taen
ต. น้ำดิบ อ. ป่าซาง จ. ลำพูน,"T. Nam Dip, A. Pa Sang, Changwat Lamphun",อ. ป่าซาง,T. Pa Sang,18.424,98.833,จ. ลำพูน,Changwat Lamphun,ต. น้ำดิบ,A. Nam Dip
ต. บ้านโคก อ. โคกโพธิ์ไชย จ. ขอนแก่น,"T. Ban Khok, A. Khok Pho Chai, Changwat Khon Kaen",อ. โคกโพธิ์ไชย,T. Khok Pho Chai,16.112,102.378,จ. ขอนแก่น,Changwat Khon Kaen,ต. บ้านโคก,A. Ban Khok
ต. หนองระเวียง อ. พิมาย จ. นครราชสีมา,"T. Nong Rawiang, A. Phimai, Changwat Nakhon Ratchasima",อ. พิมาย,T. Phimai,15.113,102.44,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. หนองระเวียง,A. Nong Rawiang
ต. หัวทะเล อ. บำเหน็จณรงค์ จ. ชัยภูมิ,"T. Hua Thale, A. Bamnet Narong, Changwat Chaiyaphum",อ. บำเหน็จณรงค์,T. Bamnet Narong,15.424,101.757,จ. ชัยภูมิ,Changwat Chaiyaphum,ต. หัวทะเล,A. Hua Thale
ต. ภูผาหมอก อ. กันทรลักษ์ จ. ศรีสะเกษ,"T. Phu Pha Mok, A. Kantharalak, Changwat Sisaket",อ. กันทรลักษ์,T. Kantharalak,14.466,104.809,จ. ศรีสะเกษ,Changwat Sisaket,ต. ภูผาหมอก,A. Phu Pha Mok
ต. ม่วงหวาน อ. น้ำพอง จ. ขอนแก่น,"T. Muang Wan, A. Nam Phong, Changwat Khon Kaen",อ. น้ำพอง,T. Nam Phong,16.646,102.779,จ. ขอนแก่น,Changwat Khon Kaen,ต. ม่วงหวาน,A. Muang Wan
ต. ทรายมูล อ. สว่างแดนดิน จ. สกลนคร,"T. Sai Mun, A. Sawang Daen Din, Changwat Sakon Nakhon",อ. สว่างแดนดิน,T. Sawang Daen Din,17.47,103.526,จ. สกลนคร,Changwat Sakon Nakhon,ต. ทรายมูล,A. Sai Mun
ต. กุดบง อ. โพนพิสัย จ. หนองคาย,"T. Kut Bong, A. Phon Phisai, Changwat Nong Khai",อ. โพนพิสัย,T. Phon Phisai,18.105,103.118,จ. หนองคาย,Changwat Nong Khai,ต. กุดบง,A. Kut Bong
ต. เทนมีย์ อ. เมืองสุรินทร์ จ. สุรินทร์,"T. Thenmi, A. Mueang Surin, Changwat Surin",อ. เมืองสุรินทร์,T. Mueang Surin,14.774,103.542,จ. สุรินทร์,Changwat Surin,ต. เทนมีย์,A. Thenmi
ต. พันเสา อ. บางระกำ จ. พิษณุโลก,"T. Phan Sao, A. Bang Rakam, Changwat Phitsanulok",อ. บางระกำ,T. Bang Rakam,16.622,100.064,จ. พิษณุโลก,Changwat Phitsanulok,ต. พันเสา,A. Phan Sao
ต. หนองแวง อ. กุดรัง จ. มหาสารคาม,"T. Nong Waeng, A. Kut Rang, Changwat Maha Sarakham",อ. กุดรัง,T. Kut Rang,16.006,102.935,จ. มหาสารคาม,Changwat Maha Sarakham,ต. หนองแวง,A. Nong Waeng
ต. บางสมบูรณ์ อ. องครักษ์ จ. นครนายก,"T. Bang Sombun, A. Ongkharak, Changwat Nakhon Nayok",อ. องครักษ์,T. Ongkharak,14.021,101.112,จ. นครนายก,Changwat Nakhon Nayok,ต. บางสมบูรณ์,A. Bang Sombun
ต. สองคอน อ. โพธิ์ไทร จ. อุบลราชธานี,"T. Song Khon, A. Pho Sai, Changwat Ubon Ratchathani",อ. โพธิ์ไทร,T. Pho Sai,15.834,105.345,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. สองคอน,A. Song Khon
ต. บ้านน้อยซุ้มขี้เหล็ก อ. เนินมะปราง จ. พิษณุโลก,"T. Ban Noi Sum Khilek, A. Noen Maprang, Changwat Phitsanulok",อ. เนินมะปราง,T. Noen Maprang,16.542,100.596,จ. พิษณุโลก,Changwat Phitsanulok,ต. บ้านน้อยซุ้มขี้เหล็ก,A. Ban Noi Sum Khilek
ต. รัตภูมิ อ. ควนเนียง จ. สงขลา,"T. Rattaphum, A. Khuan Niang, Changwat Songkhla",อ. ควนเนียง,T. Khuan Niang,7.182,100.37,จ. สงขลา,Changwat Songkhla,ต. รัตภูมิ,A. Rattaphum
ต. เมืองบางขลัง อ. สวรรคโลก จ. สุโขทัย,"T. Mueang Bang Khlang, A. Sawankhalok, Changwat Sukhothai",อ. สวรรคโลก,T. Sawankhalok,17.242,99.71,จ. สุโขทัย,Changwat Sukhothai,ต. เมืองบางขลัง,A. Mueang Bang Khlang
ต. วังท่าดี อ. หนองไผ่ จ. เพชรบูรณ์,"T. Wang Tha Di, A. Nong Phai, Changwat Phetchabun",อ. หนองไผ่,T. Nong Phai,15.995,101.223,จ. เพชรบูรณ์,Changwat Phetchabun,ต. วังท่าดี,A. Wang Tha Di
ต. ละหานนา อ. แวงน้อย จ. ขอนแก่น,"T. Lahan Na, A. Waeng Noi, Changwat Khon Kaen",อ. แวงน้อย,T. Waeng Noi,15.813,102.367,จ. ขอนแก่น,Changwat Khon Kaen,ต. ละหานนา,A. Lahan Na
ต. เมืองลีง อ. จอมพระ จ. สุรินทร์,"T. Mueang Ling, A. Chom Phra, Changwat Surin",อ. จอมพระ,T. Chom Phra,15.17,103.465,จ. สุรินทร์,Changwat Surin,ต. เมืองลีง,A. Mueang Ling
ต. ควร อ. ปง จ. พะเยา,"T. Khuan, A. Pong, Changwat Phayao",อ. ปง,T. Pong,19.182,100.374,จ. พะเยา,Changwat Phayao,ต. ควร,A. Khuan
ต. บ้านเหล่า อ. เพ็ญ จ. อุดรธานี,"T. Ban Lao, A. Phen, Changwat Udon Thani",อ. เพ็ญ,T. Phen,17.685,103.04,จ. อุดรธานี,Changwat Udon Thani,ต. บ้านเหล่า,A. Ban Lao
ต. วังทองแดง อ. เมืองสุโขทัย จ. สุโขทัย,"T. Wang Thong Daeng, A. Mueang Sukhothai, Changwat Sukhothai",อ. เมืองสุโขทัย,T. Mueang Sukhothai,17.107,99.687,จ. สุโขทัย,Changwat Sukhothai,ต. วังทองแดง,A. Wang Thong Daeng
ต. ควนชะลิก อ. หัวไทร จ. นครศรีธรรมราช,"T. Khuan Chalik, A. Hua Sai, Changwat Nakhon Si Thammarat",อ. หัวไทร,T. Hua Sai,7.907,100.206,จ. นครศรีธรรมราช,Changwat Nakhon Si Thammarat,ต. ควนชะลิก,A. Khuan Chalik
ต. นาดี อ. หนองแสง จ. อุดรธานี,"T. Na Di, A. Nong Saeng, Changwat Udon Thani",อ. หนองแสง,T. Nong Saeng,17.081,102.844,จ. อุดรธานี,Changwat Udon Thani,ต. นาดี,A. Na Di
ต. สร้างก่อ อ. กุดจับ จ. อุดรธานี,"T. Sang Ko, A. Kut Chap, Changwat Udon Thani",อ. กุดจับ,T. Kut Chap,17.479,102.506,จ. อุดรธานี,Changwat Udon Thani,ต. สร้างก่อ,A. Sang Ko
ต. กระเบื้องใหญ่ อ. พิมาย จ. นครราชสีมา,"T. Krabueang Yai, A. Phimai, Changwat Nakhon Ratchasima",อ. พิมาย,T. Phimai,15.271,102.458,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. กระเบื้องใหญ่,A. Krabueang Yai
ต. กกโพธิ์ อ. หนองพอก จ. ร้อยเอ็ด,"T. Kok Pho, A. Nong Phok, Changwat Roi Et",อ. หนองพอก,T. Nong Phok,16.296,104.113,จ. ร้อยเอ็ด,Changwat Roi Et,ต. กกโพธิ์,A. Kok Pho
ต. กระสัง อ. กระสัง จ. บุรีรัมย์,"T. Krasang, A. Krasang, Changwat Buriram",อ. กระสัง,T. Krasang,14.922,103.296,จ. บุรีรัมย์,Changwat Buriram,ต. กระสัง,A. Krasang
ต. ศาลาลาย อ. ชนแดน จ. เพชรบูรณ์,"T. Sala Lai, A. Chon Daen, Changwat Phetchabun",อ. ชนแดน,T. Chon Daen,16.092,100.832,จ. เพชรบูรณ์,Changwat Phetchabun,ต. ศาลาลาย,A. Sala Lai
ต. วอแก้ว อ. ห้างฉัตร จ. ลำปาง,"T. Wo Kaeo, A. Hang Chat, Changwat Lampang",อ. ห้างฉัตร,T. Hang Chat,18.421,99.339,จ. ลำปาง,Changwat Lampang,ต. วอแก้ว,A. Wo Kaeo
ต. กระโสม อ. ตะกั่วทุ่ง จ. พังงา,"T. Krasom, A. Takua Thung, Changwat Phang Nga",อ. ตะกั่วทุ่ง,T. Takua Thung,8.331,98.483,จ. พังงา,Changwat Phang Nga,ต. กระโสม,A. Krasom
ต. กุดกว้าง อ. หนองเรือ จ. ขอนแก่น,"T. Kut Kwang, A. Nong Ruea, Changwat Khon Kaen",อ. หนองเรือ,T. Nong Ruea,16.475,102.32,จ. ขอนแก่น,Changwat Khon Kaen,ต. กุดกว้าง,A. Kut Kwang
ต. สร้อยทอง อ. ตาคลี จ. นครสวรรค์,"T. Soi Thong, A. Takhli, Changwat Nakhon Sawan",อ. ตาคลี,T. Takhli,15.12,100.387,จ. นครสวรรค์,Changwat Nakhon Sawan,ต. สร้อยทอง,A. Soi Thong
ต. โคกยาง อ. เหนือคลอง จ. กระบี่,"T. Khok Yang, A. Nuea Khlong, Changwat Krabi",อ. เหนือคลอง,T. Nuea Khlong,8.09,99.087,จ. กระบี่,Changwat Krabi,ต. โคกยาง,A. Khok Yang
ต. คลองยาง อ. เกาะลันตา จ. กระบี่,"T. Khlong Yang, A. Ko Lanta, Changwat Krabi",อ. เกาะลันตา,T. Ko Lanta,7.79,99.11,จ. กระบี่,Changwat Krabi,ต. คลองยาง,A. Khlong Yang
ต. ดงมะไฟ อ. ทรายมูล จ. ยโสธร,Dong Mafai Sai Mun Changwat Yasothon,อ. ทรายมูล,Sai Mun,15.981,104.135,จ. ยโสธร,Changwat Yasothon,ต. ดงมะไฟ,Dong Mafai
ต. สูงเนิน อ. กระสัง จ. บุรีรัมย์,"T. Sung Noen, A. Krasang, Changwat Buriram",อ. กระสัง,T. Krasang,14.82,103.239,จ. บุรีรัมย์,Changwat Buriram,ต. สูงเนิน,A. Sung Noen
ต. โนนไทย อ. โนนไทย จ. นครราชสีมา,"T. Non Thai, A. Non Thai, Changwat Nakhon Ratchasima",อ. โนนไทย,T. Non Thai,15.213,102.061,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. โนนไทย,A. Non Thai
ต. หนองมะโมง อ. หนองมะโมง จ. ชัยนาท,"T. Nong Mamong, A. Nong Mamong, Changwat Chai Nat",อ. หนองมะโมง,T. Nong Mamong,15.216,99.772,จ. ชัยนาท,Changwat Chai Nat,ต. หนองมะโมง,A. Nong Mamong
ต. ลือ อ. ปทุมราชวงศา จ. อำนาจเจริญ,"T. Lue, A. Pathum Ratchawongsa, Changwat Amnat Charoen",อ. ปทุมราชวงศา,T. Pathum Ratchawongsa,15.796,104.868,จ. อำนาจเจริญ,Changwat Amnat Charoen,ต. ลือ,A. Lue
ต. ขุนฝาง อ. เมืองอุตรดิตถ์ จ. อุตรดิตถ์,"T. Khun Fang, A. Mueang Uttaradit, Changwat Uttaradit",อ. เมืองอุตรดิตถ์,T. Mueang Uttaradit,17.76,100.223,จ. อุตรดิตถ์,Changwat Uttaradit,ต. ขุนฝาง,A. Khun Fang
ต. ขัวก่าย อ. วานรนิวาส จ. สกลนคร,"T. Khua Kai, A. Wanon Niwat, Changwat Sakon Nakhon",อ. วานรนิวาส,T. Wanon Niwat,17.579,103.814,จ. สกลนคร,Changwat Sakon Nakhon,ต. ขัวก่าย,A. Khua Kai
ต. หนองขมาร อ. คูเมือง จ. บุรีรัมย์,"T. Nong Khaman, A. Khu Mueang, Changwat Buriram",อ. คูเมือง,T. Khu Mueang,15.314,102.995,จ. บุรีรัมย์,Changwat Buriram,ต. หนองขมาร,A. Nong Khaman
ต. บ้านขาม อ. เมืองหนองบัวลำภู จ. หนองบัวลำภู,"T. Ban Kham, A. Mueang Nongbua Lamphu, Changwat Nong Bua Lamphu",อ. เมืองหนองบัวลำภู,T. Mueang Nongbua Lamphu,17.111,102.477,จ. หนองบัวลำภู,Changwat Nong Bua Lamphu,ต. บ้านขาม,A. Ban Kham
ต. ป่าแมต อ. เมืองแพร่ จ. แพร่,"T. Pa Maet, A. Mueang Phrae, Changwat Phrae",อ. เมืองแพร่,T. Mueang Phrae,18.158,100.092,จ. แพร่,Changwat Phrae,ต. ป่าแมต,A. Pa Maet
ต. ท่าช้าง อ. พรหมพิราม จ. พิษณุโลก,"T. Tha Chang, A. Phrom Phiram, Changwat Phitsanulok",อ. พรหมพิราม,T. Phrom Phiram,16.976,100.168,จ. พิษณุโลก,Changwat Phitsanulok,ต. ท่าช้าง,A. Tha Chang
ต. หนองเข็ง อ. บึงกาฬ จ. บึงกาฬ,"T. Nong Kheng, A. Mueang Bueng Kan, Changwat Bueng Kan",อ. บึงกาฬ,T. Mueang Bueng Kan,18.356,103.468,จ. บึงกาฬ,Changwat Bueng Kan,ต. หนองเข็ง,A. Nong Kheng
ต. ทุ่งกระบือ อ. ย่านตาขาว จ. ตรัง,"T. Thung Krabue, A. Yan Ta Khao, Changwat Trang",อ. ย่านตาขาว,T. Yan Ta Khao,7.404,99.626,จ. ตรัง,Changwat Trang,ต. ทุ่งกระบือ,A. Thung Krabue
ต. หนองขอน อ. เมืองอุบลราชธานี จ. อุบลราชธานี,"T. Nong Khon, A. Mueang Ubon Ratchathani, Changwat Ubon Ratchathani",อ. เมืองอุบลราชธานี,T. Mueang Ubon Ratchathani,15.32,104.766,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. หนองขอน,A. Nong Khon
ต. ดอนเกาะกา อ. บางน้ำเปรี้ยว จ. ฉะเชิงเทรา,"T. Don Ko Ka, A. Bang Nam Priao, Changwat Chachoengsao",อ. บางน้ำเปรี้ยว,T. Bang Nam Priao,13.944,101.016,จ. ฉะเชิงเทรา,Changwat Chachoengsao,ต. ดอนเกาะกา,A. Don Ko Ka
ต. สำโรงพลัน อ. ไพรบึง จ. ศรีสะเกษ,"T. Samrong Phlan, A. Phrai Bueng, Changwat Sisaket",อ. ไพรบึง,T. Phrai Bueng,14.7,104.342,จ. ศรีสะเกษ,Changwat Sisaket,ต. สำโรงพลัน,A. Samrong Phlan
ต. บึงนาราง อ. บึงนาราง จ. พิจิตร,"T. Bueng Na Rang, A. Bueng Na Rang, Changwat Phichit",อ. บึงนาราง,T. Bueng Na Rang,16.205,100.163,จ. พิจิตร,Changwat Phichit,ต. บึงนาราง,A. Bueng Na Rang
ต. บ้านแป้น อ. โพนนาแก้ว จ. สกลนคร,Ban Paen Phon Na Kaeo Changwat Sakon Nakhon,อ. โพนนาแก้ว,Phon Na Kaeo,17.196,104.234,จ. สกลนคร,Changwat Sakon Nakhon,ต. บ้านแป้น,Ban Paen
ต. เมืองเก่า อ. กบินทร์บุรี จ. ปราจีนบุรี,"T. Mueang Kao, A. Kabin Buri, Changwat Prachin Buri",อ. กบินทร์บุรี,T. Kabin Buri,13.999,101.77,จ. ปราจีนบุรี,Changwat Prachin Buri,ต. เมืองเก่า,A. Mueang Kao
ต. เขาไม้แก้ว อ. สิเกา จ. ตรัง,"T. Khao Mai Kaeo, A. Sikao, Changwat Trang",อ. สิเกา,T. Sikao,7.645,99.306,จ. ตรัง,Changwat Trang,ต. เขาไม้แก้ว,A. Khao Mai Kaeo
ต. แจงงาม อ. หนองหญ้าไซ จ. สุพรรณบุรี,"T. Chaeng Ngam, A. Nong Ya Sai, Changwat Suphan Buri",อ. หนองหญ้าไซ,T. Nong Ya Sai,14.82,99.804,จ. สุพรรณบุรี,Changwat Suphan Buri,ต. แจงงาม,A. Chaeng Ngam
ต. เมืองไผ่ อ. หนองกี่ จ. บุรีรัมย์,"T. Mueang Phai, A. Nong Ki, Changwat Buriram",อ. หนองกี่,T. Nong Ki,14.774,102.645,จ. บุรีรัมย์,Changwat Buriram,ต. เมืองไผ่,A. Mueang Phai
ต. กำแมด อ. กุดชุม จ. ยโสธร,Kammaet Kut Chum Changwat Yasothon,อ. กุดชุม,Kut Chum,15.943,104.379,จ. ยโสธร,Changwat Yasothon,ต. กำแมด,Kammaet
ต. หนองบัวสะอาด อ. บัวใหญ่ จ. นครราชสีมา,"T. Nong Bua Sa-at, A. Bua Yai, Changwat Nakhon Ratchasima",อ. บัวใหญ่,T. Bua Yai,15.593,102.3,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. หนองบัวสะอาด,A. Nong Bua Sa-at
ต. นิคมน้ำอูน อ. นิคมน้ำอูน จ. สกลนคร,"T. Nikhom Nam Un, A. Nikhom Nam Un, Changwat Sakon Nakhon",อ. นิคมน้ำอูน,T. Nikhom Nam Un,17.142,103.645,จ. สกลนคร,Changwat Sakon Nakhon,ต. นิคมน้ำอูน,A. Nikhom Nam Un
ต. ดอนกลาง อ. โกสุมพิสัย จ. มหาสารคาม,"T. Don Klang, A. Kosum Phisai, Changwat Maha Sarakham",อ. โกสุมพิสัย,T. Kosum Phisai,16.165,102.891,จ. มหาสารคาม,Changwat Maha Sarakham,ต. ดอนกลาง,A. Don Klang
ต. วังใหม่ อ. นายายอาม จ. จันทบุรี,"T. Wang Mai, A. Na Yai Am, Changwat Chanthaburi",อ. นายายอาม,T. Na Yai Am,12.764,101.904,จ. จันทบุรี,Changwat Chanthaburi,ต. วังใหม่,A. Wang Mai
ต. หงาว อ. เทิง จ. เชียงราย,"T. Ngao, A. Thoeng, Changwat Chiang Rai",อ. เทิง,T. Thoeng,19.678,100.283,จ. เชียงราย,Changwat Chiang Rai,ต. หงาว,A. Ngao
ต. ดอนดู่ อ. หนองสองห้อง จ. ขอนแก่น,"T. Don Du, A. Nong Song Hong, Changwat Khon Kaen",อ. หนองสองห้อง,T. Nong Song Hong,15.809,102.874,จ. ขอนแก่น,Changwat Khon Kaen,ต. ดอนดู่,A. Don Du
ต. ชีวาน อ. พิมาย จ. นครราชสีมา,"T. Chiwan, A. Phimai, Changwat Nakhon Ratchasima",อ. พิมาย,T. Phimai,15.344,102.54,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. ชีวาน,A. Chiwan
ต. ต้า อ. ขุนตาล จ. เชียงราย,"T. Ta, A. Khun Tan, Changwat Chiang Rai",อ. ขุนตาล,T. Khun Tan,19.804,100.233,จ. เชียงราย,Changwat Chiang Rai,ต. ต้า,A. Ta
ต. บางสะพาน อ. บางสะพานน้อย จ. ประจวบคีรีขันธ์,"T. Bang Saphan, A. Bang Saphan Noi, Changwat Prachuap Khiri Khan",อ. บางสะพานน้อย,T. Bang Saphan Noi,11.107,99.443,จ. ประจวบคีรีขันธ์,Changwat Prachuap Khiri Khan,ต. บางสะพาน,A. Bang Saphan
ต. หนองหลัก อ. ไชยวาน จ. อุดรธานี,"T. Nong Lak, A. Chai Wan, Changwat Udon Thani",อ. ไชยวาน,T. Chai Wan,17.237,103.204,จ. อุดรธานี,Changwat Udon Thani,ต. หนองหลัก,A. Nong Lak
ต. บ้านไทร อ. ประโคนชัย จ. บุรีรัมย์,"T. Ban Sai, A. Prakhon Chai, Changwat Buriram",อ. ประโคนชัย,T. Prakhon Chai,14.705,103.065,จ. บุรีรัมย์,Changwat Buriram,ต. บ้านไทร,A. Ban Sai
ต. รอบเมือง อ. หนองพอก จ. ร้อยเอ็ด,"T. Rop Mueang, A. Nong Phok, Changwat Roi Et",อ. หนองพอก,T. Nong Phok,16.283,104.207,จ. ร้อยเอ็ด,Changwat Roi Et,ต. รอบเมือง,A. Rop Mueang
ต. วังหมัน อ. สามเงา จ. ตาก,"T. Wang Man, A. Sam Ngao, Changwat Tak",อ. สามเงา,T. Sam Ngao,17.201,99.117,จ. ตาก,Changwat Tak,ต. วังหมัน,A. Wang Man
ต. พลูตาหลวง อ. สัตหีบ จ. ชลบุรี,"T. Phlu Ta Luang, A. Sattahip, Changwat Chonburi",อ. สัตหีบ,T. Sattahip,12.701,100.967,จ. ชลบุรี,Changwat Chonburi,ต. พลูตาหลวง,A. Phlu Ta Luang
ต. บุ่งน้ำเต้า อ. หล่มสัก จ. เพชรบูรณ์,"T. Bung Namtao, A. Lom Sak, Changwat Phetchabun",อ. หล่มสัก,T. Lom Sak,16.677,101.146,จ. เพชรบูรณ์,Changwat Phetchabun,ต. บุ่งน้ำเต้า,A. Bung Namtao
ต. กระแชง อ. กันทรลักษ์ จ. ศรีสะเกษ,"T. Krachaeng, A. Kantharalak, Changwat Sisaket",อ. กันทรลักษ์,T. Kantharalak,14.65,104.566,จ. ศรีสะเกษ,Changwat Sisaket,ต. กระแชง,A. Krachaeng
ต. หนองเต็ง อ. กระสัง จ. บุรีรัมย์,"T. Nong Teng, A. Krasang, Changwat Buriram",อ. กระสัง,T. Krasang,14.905,103.374,จ. บุรีรัมย์,Changwat Buriram,ต. หนองเต็ง,A. Nong Teng
ต. รางหวาย อ. พนมทวน จ. กาญจนบุรี,"T. Rang Wai, A. Phanom Thuan, Changwat Kanchanaburi",อ. พนมทวน,T. Phanom Thuan,14.232,99.767,จ. กาญจนบุรี,Changwat Kanchanaburi,ต. รางหวาย,A. Rang Wai
ต. หนองเขียด อ. ชุมแพ จ. ขอนแก่น,"T. Nong Khiat, A. Chum Phae, Changwat Khon Kaen",อ. ชุมแพ,T. Chum Phae,16.658,102.014,จ. ขอนแก่น,Changwat Khon Kaen,ต. หนองเขียด,A. Nong Khiat
ต. หัวนา อ. เขมราฐ จ. อุบลราชธานี,"T. Hua Na, A. Khemarat, Changwat Ubon Ratchathani",อ. เขมราฐ,T. Khemarat,15.867,105.155,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. หัวนา,A. Hua Na
ต. ไชยวาน อ. ไชยวาน จ. อุดรธานี,"T. Chai Wan, A. Chai Wan, Changwat Udon Thani",อ. ไชยวาน,T. Chai Wan,17.303,103.205,จ. อุดรธานี,Changwat Udon Thani,ต. ไชยวาน,A. Chai Wan
ต. หนองป่าก่อ อ. ดอยหลวง จ. เชียงราย,"T. Nong Pa Ko, A. Doi Luang, Changwat Chiang Rai",อ. ดอยหลวง,T. Doi Luang,20.181,100.124,จ. เชียงราย,Changwat Chiang Rai,ต. หนองป่าก่อ,A. Nong Pa Ko
ต. ออนใต้ อ. สันกำแพง จ. เชียงใหม่,"T. On Tai, A. San Kamphaeng, Changwat Chiang Mai",อ. สันกำแพง,T. San Kamphaeng,18.7,99.229,จ. เชียงใหม่,Changwat Chiang Mai,ต. ออนใต้,A. On Tai
ต. กำแพง อ. เกษตรวิสัย จ. ร้อยเอ็ด,"T. Kamphaeng, A. Kaset Wisai, Changwat Roi Et",อ. เกษตรวิสัย,T. Kaset Wisai,15.56,103.496,จ. ร้อยเอ็ด,Changwat Roi Et,ต. กำแพง,A. Kamphaeng
ต. กุยบุรี อ. กุยบุรี จ. ประจวบคีรีขันธ์,"T. Kui Buri, A. Kui Buri, Changwat Prachuap Khiri Khan",อ. กุยบุรี,T. Kui Buri,12.052,99.763,จ. ประจวบคีรีขันธ์,Changwat Prachuap Khiri Khan,ต. กุยบุรี,A. Kui Buri
ต. หนองคล้า อ. ไทรงาม จ. กำแพงเพชร,"T. Nong Khla, A. Sai Ngam, Changwat Kamphaeng Phet",อ. ไทรงาม,T. Sai Ngam,16.452,99.827,จ. กำแพงเพชร,Changwat Kamphaeng Phet,ต. หนองคล้า,A. Nong Khla
ต. ด่านขุนทด อ. ด่านขุนทด จ. นครราชสีมา,"T. Dan Khun Thot, A. Dan Khun Thot, Changwat Nakhon Ratchasima",อ. ด่านขุนทด,T. Dan Khun Thot,15.214,101.788,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. ด่านขุนทด,A. Dan Khun Thot
ต. เตย อ. ม่วงสามสิบ จ. อุบลราชธานี,"T. Toei, A. Muang Sam Sip, Changwat Ubon Ratchathani",อ. ม่วงสามสิบ,T. Muang Sam Sip,15.5,104.828,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. เตย,A. Toei
